Timestamp,DateTimeStamp,PupilLeft,PupilRight,PupilDiameter
49353,17:55:06.353,3.530886,4.062872,0.5319859999999994
49370,17:55:06.370,3.515387,4.06546,0.5500729999999998
49387,17:55:06.387,3.531465,4.073615,0.5421500000000004
49403,17:55:06.403,3.543323,4.064072,0.5207490000000004
49420,17:55:06.420,3.511521,4.076913,0.5653920000000001
49437,17:55:06.437,3.545075,4.094276,0.5492009999999996
49453,17:55:06.453,3.56106,4.072227,0.5111669999999999
49470,17:55:06.470,3.537217,4.083177,0.54596
49487,17:55:06.487,3.563724,4.057208,0.49348400000000003
49503,17:55:06.503,3.546483,4.058162,0.5116790000000004
49520,17:55:06.520,3.572953,4.091808,0.5188550000000003
49537,17:55:06.537,3.570588,4.109578,0.5389900000000001
49553,17:55:06.553,3.55309,4.095151,0.5420610000000003
49570,17:55:06.570,3.558769,4.085916,0.5271470000000003
49587,17:55:06.587,3.5809,4.112714,0.5318140000000002
49603,17:55:06.603,3.570951,4.098442,0.5274910000000004
49620,17:55:06.620,3.592221,4.102007,0.5097860000000005
49636,17:55:06.636,3.613005,4.127315,0.5143100000000005
49653,17:55:06.653,3.567248,4.105587,0.5383389999999997
49670,17:55:06.670,3.589846,4.155686,0.5658400000000001
49686,17:55:06.686,3.583803,4.110169,0.5263659999999999
49703,17:55:06.703,3.594343,4.120417,0.5260739999999999
49720,17:55:06.720,3.621144,4.1053,0.4841559999999996
49736,17:55:06.736,3.580584,4.144042,0.5634579999999998
49753,17:55:06.753,3.567306,4.15002,0.5827139999999997
49770,17:55:06.770,3.576342,4.150727,0.5743849999999999
49786,17:55:06.786,3.600868,4.167393,0.5665249999999995
49803,17:55:06.803,3.613268,4.141634,0.5283659999999997
49820,17:55:06.820,3.61446,4.15053,0.53607
49836,17:55:06.836,3.647645,4.174119,0.5264740000000003
49853,17:55:06.853,3.625396,4.171338,0.5459420000000006
49870,17:55:06.870,3.631619,4.177228,0.5456090000000002
49886,17:55:06.886,3.658252,4.198283,0.5400309999999999
49903,17:55:06.903,3.665555,4.188462,0.5229070000000005
49920,17:55:06.920,3.697267,4.148258,0.45099100000000014
49936,17:55:06.936,3.69903,4.241909,0.5428789999999997
49953,17:55:06.953,3.694838,4.257241,0.5624029999999998
49970,17:55:06.970,3.732302,4.219439,0.4871370000000006
49986,17:55:06.986,3.719467,4.224751,0.5052840000000005
50003,17:55:07.003,3.722063,4.239971,0.5179079999999998
50020,17:55:07.020,3.721997,4.213692,0.491695
50036,17:55:07.036,3.745567,4.247025,0.501458
50053,17:55:07.053,3.76835,4.261068,0.492718
50070,17:55:07.070,3.746206,4.261604,0.5153980000000002
50086,17:55:07.086,3.742532,4.275614,0.5330819999999998
50103,17:55:07.103,3.770858,4.220143,0.44928500000000016
50120,17:55:07.120,3.776105,4.260057,0.48395199999999994
50136,17:55:07.136,3.752255,4.28531,0.5330550000000001
50153,17:55:07.153,3.772656,4.28434,0.5116840000000002
50170,17:55:07.170,3.778563,4.294061,0.515498
50186,17:55:07.186,3.748658,4.287075,0.5384169999999999
50203,17:55:07.203,3.762937,4.270611,0.5076739999999997
50219,17:55:07.219,3.777057,4.274028,0.4969710000000003
50236,17:55:07.236,3.740423,4.269229,0.5288060000000003
50253,17:55:07.253,3.770754,4.239357,0.4686029999999999
50269,17:55:07.269,3.725828,4.23666,0.5108319999999997
50286,17:55:07.286,3.744569,4.205967,0.4613980000000004
50303,17:55:07.303,3.65476,4.16132,0.5065599999999999
50319,17:55:07.319,3.649403,4.160273,0.5108700000000002
50336,17:55:07.336,3.696329,4.145126,0.44879700000000033
50353,17:55:07.353,3.66063,4.105083,0.44445299999999976
50369,17:55:07.369,3.653659,4.186292,0.5326329999999997
50386,17:55:07.386,3.643209,4.149575,0.5063659999999994
50403,17:55:07.403,3.649761,4.143823,0.49406200000000045
50419,17:55:07.419,3.679532,4.165335,0.48580299999999976
50436,17:55:07.436,3.684304,4.149292,0.46498799999999996
50453,17:55:07.453,3.712144,4.141912,0.4297679999999997
50469,17:55:07.469,3.710955,4.15827,0.44731500000000013
50486,17:55:07.486,3.661427,4.155584,0.49415699999999996
50503,17:55:07.503,3.696332,4.161978,0.46564600000000045
50519,17:55:07.519,3.699345,4.212512,0.5131670000000002
50536,17:55:07.536,3.722798,4.208702,0.48590399999999967
50553,17:55:07.553,3.692772,4.186242,0.49346999999999985
50569,17:55:07.569,3.738099,4.199267,0.4611679999999998
50586,17:55:07.586,3.760488,4.211499,0.45101099999999983
50603,17:55:07.603,3.789197,4.207295,0.4180980000000001
50619,17:55:07.619,3.716579,4.242188,0.5256089999999998
50636,17:55:07.636,3.773418,4.242105,0.46868699999999963
50653,17:55:07.653,3.800723,4.265314,0.464591
50669,17:55:07.669,3.786159,4.245396,0.45923700000000034
50686,17:55:07.686,3.808747,4.269822,0.4610749999999997
50703,17:55:07.703,3.808854,4.287059,0.478205
50719,17:55:07.719,3.821813,4.304886,0.48307299999999964
50736,17:55:07.736,3.871215,4.345409,0.4741940000000002
50753,17:55:07.753,3.861631,4.35491,0.49327900000000025
50769,17:55:07.769,3.866032,4.349253,0.4832209999999999
50786,17:55:07.786,3.851397,4.338995,0.48759799999999975
50802,17:55:07.802,3.856322,4.304588,0.44826599999999983
50819,17:55:07.819,3.847053,4.323483,0.4764300000000006
50836,17:55:07.836,3.847416,4.376846,0.5294299999999996
50852,17:55:07.852,3.868654,4.35043,0.4817760000000004
50869,17:55:07.869,3.90164,4.336483,0.4348430000000003
50886,17:55:07.886,3.869136,4.318475,0.44933900000000015
50902,17:55:07.902,3.861549,4.339266,0.47771700000000017
50919,17:55:07.919,3.856651,4.311474,0.45482299999999976
50936,17:55:07.936,3.850739,4.316875,0.46613599999999966
50952,17:55:07.952,3.862005,4.282995,0.42098999999999975
50969,17:55:07.969,3.827716,4.286481,0.4587650000000001
50986,17:55:07.986,3.833802,4.278269,0.44446699999999995
51002,17:55:08.002,3.815288,4.218453,0.40316500000000044
51019,17:55:08.019,3.835726,4.27525,0.4395239999999996
51036,17:55:08.036,3.808531,4.201817,0.39328600000000025
51052,17:55:08.052,3.812028,4.239523,0.42749499999999996
51069,17:55:08.069,3.794972,4.21349,0.41851800000000017
51086,17:55:08.086,3.850445,4.344329,0.493884
51102,17:55:08.102,3.802202,4.327387,0.525185
51119,17:55:08.119,3.82298,4.256279,0.4332990000000003
51136,17:55:08.136,3.816821,4.233978,0.41715699999999956
51152,17:55:08.152,3.807226,4.205887,0.3986609999999997
51169,17:55:08.169,3.841666,4.259572,0.41790600000000033
51185,17:55:08.185,3.848236,4.249823,0.40158700000000014
51202,17:55:08.202,3.827774,4.301062,0.47328800000000015
51219,17:55:08.219,3.844162,4.306534,0.4623720000000002
51235,17:55:08.235,3.859697,4.299678,0.43998099999999996
51252,17:55:08.252,3.835951,4.279525,0.44357399999999947
51269,17:55:08.269,3.861681,4.317015,0.4553339999999997
51285,17:55:08.285,3.899741,4.349665,0.44992399999999977
51302,17:55:08.302,3.895864,4.356952,0.4610879999999997
51319,17:55:08.319,3.876776,4.357503,0.48072700000000035
51335,17:55:08.335,3.880842,4.362679,0.48183700000000007
51352,17:55:08.352,3.894965,4.348537,0.4535720000000003
51369,17:55:08.369,3.883993,4.360927,0.4769340000000004
51385,17:55:08.385,3.906798,4.37539,0.4685920000000001
51402,17:55:08.402,3.888828,4.376652,0.4878239999999998
51419,17:55:08.419,3.903491,4.35804,0.4545490000000001
51435,17:55:08.435,3.893463,4.364545,0.47108199999999956
51452,17:55:08.452,3.913789,4.389065,0.4752760000000005
51469,17:55:08.469,3.911833,4.372578,0.46074499999999974
51485,17:55:08.485,3.924533,4.399734,0.47520099999999976
51502,17:55:08.502,3.916855,4.397548,0.4806929999999996
51519,17:55:08.519,3.901855,4.369679,0.4678239999999998
51535,17:55:08.535,3.940859,4.352795,0.4119360000000003
51552,17:55:08.552,3.926714,4.374026,0.4473119999999997
51569,17:55:08.569,3.930153,4.35613,0.4259770000000005
51585,17:55:08.585,3.9319,4.405678,0.4737779999999998
51602,17:55:08.602,3.917564,4.375758,0.4581940000000002
51619,17:55:08.619,3.900329,4.394031,0.49370199999999986
51635,17:55:08.635,3.913081,4.367157,0.4540759999999997
51652,17:55:08.652,3.903628,4.346527,0.44289900000000015
51669,17:55:08.669,3.899127,4.350908,0.45178100000000043
51685,17:55:08.685,3.889151,4.311153,0.422002
51702,17:55:08.702,3.872768,4.31107,0.43830199999999975
51719,17:55:08.719,3.87791,4.303377,0.42546700000000026
51735,17:55:08.735,3.85596,4.304725,0.4487650000000003
51752,17:55:08.752,3.871732,4.29763,0.42589799999999967
51768,17:55:08.768,3.824088,4.281398,0.4573100000000001
51785,17:55:08.785,3.801106,4.278976,0.47787000000000024
51802,17:55:08.802,3.824935,4.261545,0.43660999999999994
51818,17:55:08.818,3.804409,4.317978,0.5135689999999999
51835,17:55:08.835,3.841137,4.290318,0.4491810000000003
51852,17:55:08.852,3.836186,4.243189,0.407003
51868,17:55:08.868,3.843069,4.292912,0.44984300000000044
51885,17:55:08.885,3.830205,4.282846,0.4526410000000003
51902,17:55:08.902,3.858326,4.312286,0.45396000000000036
51918,17:55:08.918,3.857613,4.303642,0.4460289999999998
51935,17:55:08.935,3.867132,4.325287,0.45815500000000053
51952,17:55:08.952,3.8733,4.286097,0.41279699999999986
51968,17:55:08.968,3.910746,4.354255,0.44350900000000015
51985,17:55:08.985,3.891862,4.349045,0.4571830000000001
52002,17:55:09.002,3.890491,4.306903,0.4164120000000002
52018,17:55:09.018,3.94712,4.359942,0.41282200000000024
52035,17:55:09.035,3.930814,4.360545,0.4297310000000003
52052,17:55:09.052,3.937596,4.337863,0.4002669999999995
52068,17:55:09.068,3.952809,4.350176,0.39736700000000047
52085,17:55:09.085,3.943431,4.388187,0.4447560000000004
52102,17:55:09.102,3.96364,4.348502,0.38486200000000004
52118,17:55:09.118,3.949803,4.349461,0.3996579999999996
52135,17:55:09.135,3.955478,4.353871,0.398393
52152,17:55:09.152,3.969239,4.349266,0.3800270000000001
52168,17:55:09.168,3.960433,4.4251,0.4646669999999995
52185,17:55:09.185,4.0008,4.441453,0.4406530000000002
52202,17:55:09.202,3.974416,4.431416,0.4569999999999994
52218,17:55:09.218,3.969802,4.431707,0.46190500000000023
52235,17:55:09.235,3.993075,4.436397,0.4433220000000002
52252,17:55:09.252,4.011995,4.395655,0.3836599999999999
52268,17:55:09.268,4.016675,4.436569,0.4198940000000002
52285,17:55:09.285,4.007565,4.411196,0.40363100000000074
52301,17:55:09.301,4.009945,4.42657,0.4166249999999998
52318,17:55:09.318,4.005094,4.415085,0.40999100000000066
52335,17:55:09.335,3.99753,4.42528,0.4277500000000001
52351,17:55:09.351,4.002378,4.449643,0.4472649999999998
52368,17:55:09.368,4.022695,4.467211,0.44451600000000013
52385,17:55:09.385,4.01749,4.399046,0.3815560000000007
52401,17:55:09.401,4.028792,4.462092,0.4333
52418,17:55:09.418,4.03939,4.398124,0.3587340000000001
52435,17:55:09.435,4.019531,4.387181,0.36765000000000025
52451,17:55:09.451,4.040376,4.407371,0.3669950000000002
52468,17:55:09.468,4.020771,4.451284,0.43051300000000037
52485,17:55:09.485,4.0266,4.486887,0.4602870000000001
52501,17:55:09.501,4.038812,4.467485,0.42867299999999986
52518,17:55:09.518,4.03659,4.429859,0.3932690000000001
52535,17:55:09.535,4.046383,4.415714,0.36933100000000074
52551,17:55:09.551,4.062848,4.421728,0.3588800000000001
52568,17:55:09.568,4.062224,4.43961,0.37738600000000044
52585,17:55:09.585,4.06997,4.482783,0.41281300000000076
52601,17:55:09.601,4.070463,4.434635,0.36417199999999994
52618,17:55:09.618,4.067158,4.439611,0.37245300000000015
52635,17:55:09.635,4.071017,4.437644,0.36662699999999937
52651,17:55:09.651,4.100338,4.485252,0.3849140000000002
52668,17:55:09.668,4.078155,4.470729,0.39257400000000064
52685,17:55:09.685,4.112143,4.500154,0.38801100000000055
52701,17:55:09.701,4.090618,4.514152,0.4235340000000001
52718,17:55:09.718,4.09291,4.50359,0.41068000000000016
52734,17:55:09.734,4.095601,4.506102,0.410501
52751,17:55:09.751,4.093137,4.504668,0.4115310000000001
52768,17:55:09.768,4.094633,4.471684,0.3770509999999998
52784,17:55:09.784,4.09849,4.473502,0.3750119999999999
52801,17:55:09.801,4.103415,4.502737,0.39932199999999973
52818,17:55:09.818,4.067202,4.469667,0.4024650000000003
52834,17:55:09.834,4.055448,4.471407,0.41595899999999997
52851,17:55:09.851,4.027548,4.461418,0.43386999999999976
52868,17:55:09.868,4.04374,4.458401,0.4146610000000006
52884,17:55:09.884,4.062067,4.462165,0.40009799999999984
52901,17:55:09.901,4.020659,4.45597,0.43531099999999956
52918,17:55:09.918,4.011755,4.446953,0.43519799999999975
52934,17:55:09.934,4.027791,4.446332,0.4185410000000003
52951,17:55:09.951,4.019231,4.464434,0.44520299999999935
52968,17:55:09.968,3.966884,4.44152,0.47463599999999984
52984,17:55:09.984,3.989241,4.441565,0.45232399999999995
53001,17:55:10.001,3.963902,4.372265,0.4083629999999996
53018,17:55:10.018,3.960288,4.362945,0.40265700000000004
53034,17:55:10.034,3.939162,4.353525,0.41436300000000026
53051,17:55:10.051,3.939615,4.35252,0.4129050000000003
53068,17:55:10.068,3.938768,4.402878,0.46411000000000024
53084,17:55:10.084,3.923785,4.392799,0.46901400000000004
53101,17:55:10.101,3.96033,4.319579,0.35924900000000015
53118,17:55:10.118,3.929472,4.371279,0.4418070000000003
53134,17:55:10.134,3.934998,4.355626,0.4206279999999998
53151,17:55:10.151,3.942702,4.377972,0.4352699999999996
53168,17:55:10.168,3.947893,4.363438,0.4155450000000003
53184,17:55:10.184,3.929896,4.328961,0.3990649999999998
53201,17:55:10.201,3.95292,4.321344,0.36842399999999964
53218,17:55:10.218,3.95663,4.330306,0.3736760000000001
53234,17:55:10.234,3.951485,4.333094,0.3816090000000001
53251,17:55:10.251,3.966337,4.335608,0.3692709999999999
53268,17:55:10.268,4.025526,4.343293,0.3177669999999999
53284,17:55:10.284,4.001204,4.408348,0.40714399999999973
53301,17:55:10.301,4.034489,4.427525,0.3930360000000004
53317,17:55:10.317,4.029542,4.39251,0.3629679999999995
53334,17:55:10.334,4.020518,4.406823,0.3863050000000001
53351,17:55:10.351,4.042039,4.4062,0.3641610000000002
53367,17:55:10.367,4.038571,4.432796,0.3942249999999996
53384,17:55:10.384,4.068707,4.437752,0.36904499999999985
53401,17:55:10.401,4.072532,4.453393,0.38086100000000034
53417,17:55:10.417,4.062825,4.403428,0.34060299999999977
53434,17:55:10.434,4.098623,4.431551,0.3329279999999999
53451,17:55:10.451,4.113528,4.515795,0.40226700000000015
53467,17:55:10.467,4.130149,4.440947,0.31079800000000013
53484,17:55:10.484,4.139246,4.445797,0.3065509999999998
53501,17:55:10.501,4.133015,4.469706,0.3366910000000001
53517,17:55:10.517,4.131054,4.465212,0.3341580000000004
53534,17:55:10.534,4.153149,4.46307,0.3099210000000001
53551,17:55:10.551,4.131356,4.485225,0.35386899999999955
53567,17:55:10.567,4.149039,4.498396,0.3493569999999995
53584,17:55:10.584,4.164893,4.50563,0.34073699999999985
53601,17:55:10.601,4.150296,4.545368,0.39507199999999987
53617,17:55:10.617,4.16023,4.551497,0.39126700000000003
53634,17:55:10.634,4.163064,4.5669,0.4038360000000001
53651,17:55:10.651,4.143773,4.564485,0.420712
53667,17:55:10.667,4.175745,4.56207,0.38632500000000025
53684,17:55:10.684,-1.0,-1.0,0.0
53701,17:55:10.701,4.135739,4.552266,0.4165270000000003
53717,17:55:10.717,4.147103,4.529202,0.3820989999999993
53734,17:55:10.734,4.133529,4.577025,0.44349599999999967
53751,17:55:10.751,4.168668,4.612915,0.44424699999999984
53767,17:55:10.767,4.11364,4.51785,0.40420999999999996
53784,17:55:10.784,4.121574,4.511917,0.39034300000000055
53801,17:55:10.801,4.091393,4.4792,0.38780699999999957
53817,17:55:10.817,4.075593,4.520106,0.4445130000000006
53834,17:55:10.834,4.060235,4.50435,0.44411500000000004
53851,17:55:10.851,4.030826,4.50356,0.472734
53867,17:55:10.867,4.01579,4.450678,0.43488799999999994
53884,17:55:10.884,3.976924,4.4301,0.45317600000000047
53900,17:55:10.900,3.96719,4.495795,0.5286050000000002
53917,17:55:10.917,3.951949,4.433812,0.4818629999999997
53934,17:55:10.934,3.961875,4.47495,0.5130749999999997
53950,17:55:10.950,3.964233,4.462617,0.4983839999999997
53967,17:55:10.967,3.974509,4.446835,0.47232600000000025
53984,17:55:10.984,3.961938,4.450354,0.48841599999999996
54000,17:55:11.000,3.938178,4.458224,0.5200460000000002
54017,17:55:11.017,3.921149,4.4236,0.5024510000000002
54034,17:55:11.034,3.943173,4.435294,0.49212100000000003
54050,17:55:11.050,3.933692,4.414973,0.4812809999999996
54067,17:55:11.067,3.917394,4.408175,0.49078100000000013
54084,17:55:11.084,3.926855,4.42103,0.4941749999999998
54100,17:55:11.100,3.931447,4.423619,0.4921720000000005
54117,17:55:11.117,3.941559,4.446465,0.5049060000000001
54134,17:55:11.134,3.942621,4.442992,0.5003710000000003
54150,17:55:11.150,3.916037,4.444867,0.5288300000000001
54167,17:55:11.167,3.93018,4.459922,0.5297419999999997
54184,17:55:11.184,3.948646,4.384182,0.4355359999999999
54200,17:55:11.200,3.958473,4.38758,0.4291069999999997
54217,17:55:11.217,3.953057,4.392557,0.4395000000000002
54234,17:55:11.234,3.939894,4.406836,0.4669420000000004
54250,17:55:11.250,3.96926,4.417676,0.44841600000000037
54267,17:55:11.267,3.947333,4.455529,0.5081960000000003
54283,17:55:11.283,3.935384,4.440297,0.5049130000000002
54300,17:55:11.300,3.953788,4.398578,0.4447899999999998
54317,17:55:11.317,3.950285,4.381555,0.4312699999999996
54333,17:55:11.333,3.904916,4.346071,0.4411550000000002
54350,17:55:11.350,3.878527,4.31962,0.4410929999999995
54367,17:55:11.367,3.869943,4.30788,0.4379369999999998
54383,17:55:11.383,3.824459,4.349861,0.5254019999999997
54400,17:55:11.400,3.829262,4.286533,0.4572710000000004
54417,17:55:11.417,3.784729,4.301192,0.5164630000000003
54433,17:55:11.433,3.792752,4.261475,0.4687229999999998
54450,17:55:11.450,3.787251,4.229001,0.4417500000000003
54467,17:55:11.467,3.734878,4.17604,0.4411620000000003
54483,17:55:11.483,3.712816,4.183146,0.4703299999999997
54500,17:55:11.500,3.689524,4.167363,0.4778389999999999
54517,17:55:11.517,3.653794,4.170688,0.5168940000000002
54533,17:55:11.533,3.659684,4.103218,0.4435340000000001
54550,17:55:11.550,3.622348,4.094349,0.4720010000000001
54567,17:55:11.567,3.612681,4.047402,0.43472100000000014
54583,17:55:11.583,3.576298,4.058876,0.48257799999999973
54600,17:55:11.600,3.582916,4.039935,0.45701899999999984
54617,17:55:11.617,3.601305,4.018079,0.4167740000000002
54633,17:55:11.633,3.563502,3.996721,0.4332189999999998
54650,17:55:11.650,3.561702,3.995632,0.43393000000000015
54667,17:55:11.667,3.536482,3.959458,0.42297600000000024
54683,17:55:11.683,3.538215,3.95214,0.4139249999999999
54700,17:55:11.700,3.533865,3.952452,0.41858700000000004
54717,17:55:11.717,3.540904,3.937837,0.3969330000000002
54733,17:55:11.733,3.542248,3.945405,0.4031570000000002
54750,17:55:11.750,3.555301,3.956122,0.4008210000000001
54767,17:55:11.767,3.510786,3.965418,0.45463200000000015
54783,17:55:11.783,3.534222,3.948529,0.414307
54800,17:55:11.800,3.522101,3.958835,0.43673399999999996
54817,17:55:11.817,3.566501,3.972988,0.4064869999999998
54833,17:55:11.833,3.550496,3.970703,0.420207
54850,17:55:11.850,3.573634,3.97508,0.40144599999999997
54866,17:55:11.866,3.597029,3.992414,0.3953850000000001
54883,17:55:11.883,3.61477,4.001163,0.386393
54900,17:55:11.900,3.621227,4.018419,0.39719199999999955
54916,17:55:11.916,3.632581,4.010348,0.3777669999999995
54933,17:55:11.933,3.655115,4.005739,0.35062400000000027
54950,17:55:11.950,3.649707,4.059708,0.41000099999999984
54966,17:55:11.966,3.645364,4.07836,0.43299600000000016
54983,17:55:11.983,3.701607,4.07758,0.3759730000000001
55000,17:55:12.000,3.696477,4.079489,0.3830119999999999
55016,17:55:12.016,3.698117,4.101848,0.4037310000000005
55033,17:55:12.033,3.696871,4.086334,0.3894630000000001
55050,17:55:12.050,3.658534,4.096972,0.4384380000000001
55066,17:55:12.066,3.646793,4.079401,0.43260799999999966
55083,17:55:12.083,3.63895,4.069972,0.431022
55100,17:55:12.100,3.622422,4.046074,0.42365200000000014
55116,17:55:12.116,3.61148,4.02016,0.40867999999999993
55133,17:55:12.133,3.556443,4.001001,0.4445579999999998
55150,17:55:12.150,3.55992,3.987448,0.42752800000000013
55166,17:55:12.166,3.560457,3.968509,0.4080520000000001
55183,17:55:12.183,3.527606,3.936481,0.4088750000000001
55200,17:55:12.200,3.518732,3.933767,0.41503500000000004
55216,17:55:12.216,3.491492,3.928281,0.4367890000000001
55233,17:55:12.233,3.524285,3.900518,0.37623300000000004
55250,17:55:12.250,3.471879,3.914294,0.442415
55266,17:55:12.266,3.507588,3.907087,0.39949900000000005
55283,17:55:12.283,3.474067,3.894425,0.42035800000000023
55300,17:55:12.300,3.47127,3.884906,0.4136359999999999
55316,17:55:12.316,3.480304,3.883198,0.4028940000000003
55333,17:55:12.333,3.486984,3.888272,0.4012880000000001
55350,17:55:12.350,3.514636,3.890124,0.37548800000000027
55366,17:55:12.366,3.508388,3.887094,0.37870599999999977
55383,17:55:12.383,3.502102,3.903769,0.4016670000000002
55400,17:55:12.400,3.521501,3.893594,0.372093
55416,17:55:12.416,3.498524,3.920372,0.4218479999999998
55433,17:55:12.433,3.504579,3.897991,0.3934120000000001
55449,17:55:12.449,3.546853,3.913334,0.36648099999999983
55466,17:55:12.466,3.526203,3.922579,0.3963759999999996
55483,17:55:12.483,3.549756,3.933958,0.38420200000000015
55499,17:55:12.499,3.54121,3.93225,0.39103999999999983
55516,17:55:12.516,3.544282,3.927274,0.3829920000000002
55533,17:55:12.533,3.518254,3.94356,0.42530599999999996
55549,17:55:12.549,3.538594,3.93075,0.3921560000000004
55566,17:55:12.566,3.519121,3.961246,0.4421249999999999
55583,17:55:12.583,3.509942,3.957565,0.4476230000000001
55599,17:55:12.599,3.542567,3.976542,0.4339749999999998
55616,17:55:12.616,3.583238,3.963509,0.380271
55633,17:55:12.633,3.554035,3.996395,0.4423600000000003
55649,17:55:12.649,3.593076,3.972952,0.3798759999999999
55666,17:55:12.666,3.572987,4.000453,0.42746600000000035
55683,17:55:12.683,3.544667,4.012267,0.46759999999999957
55699,17:55:12.699,3.558045,4.021768,0.4637229999999999
55716,17:55:12.716,3.605541,4.022043,0.41650199999999993
55733,17:55:12.733,3.593095,4.064898,0.4718030000000004
55749,17:55:12.749,3.628481,4.04553,0.41704900000000045
55766,17:55:12.766,3.628606,4.059351,0.4307450000000004
55782,17:55:12.782,3.616503,4.053695,0.43719200000000047
55799,17:55:12.799,3.603894,4.083711,0.47981700000000016
55816,17:55:12.816,3.619945,4.090624,0.47067900000000007
55832,17:55:12.832,3.632658,4.096638,0.4639799999999994
55849,17:55:12.849,3.654914,4.11595,0.46103599999999956
55866,17:55:12.866,3.668854,4.110102,0.4412480000000003
55882,17:55:12.882,3.663901,4.114185,0.4502839999999999
55899,17:55:12.899,3.665744,4.136988,0.47124399999999955
55916,17:55:12.916,3.643986,4.118886,0.4748999999999999
55932,17:55:12.932,3.645572,4.135551,0.4899790000000004
55949,17:55:12.949,3.633746,4.114654,0.4809079999999999
55966,17:55:12.966,3.652828,4.128602,0.4757739999999999
55982,17:55:12.982,3.610802,4.083562,0.4727599999999996
55999,17:55:12.999,3.660222,4.118319,0.45809699999999953
56016,17:55:13.016,3.632438,4.131636,0.49919800000000025
56032,17:55:13.032,3.635514,4.115127,0.47961300000000007
56049,17:55:13.049,3.614457,4.102073,0.48761600000000005
56066,17:55:13.066,3.635441,4.095367,0.4599260000000003
56082,17:55:13.082,3.59036,4.082879,0.49251900000000015
56099,17:55:13.099,3.604789,4.09562,0.49083100000000046
56116,17:55:13.116,3.618457,4.118129,0.4996719999999999
56132,17:55:13.132,3.622777,4.093143,0.4703660000000003
56149,17:55:13.149,3.573267,4.093052,0.5197850000000002
56166,17:55:13.166,3.59384,4.099513,0.5056729999999998
56182,17:55:13.182,3.602474,4.096463,0.493989
56199,17:55:13.199,3.588227,4.120441,0.5322139999999997
56216,17:55:13.216,3.548659,4.089041,0.5403820000000001
56232,17:55:13.232,3.554292,4.112265,0.557973
56249,17:55:13.249,3.578625,4.093765,0.5151400000000002
56266,17:55:13.266,3.599914,4.096739,0.4968250000000003
56282,17:55:13.282,3.590487,4.090984,0.5004969999999997
56299,17:55:13.299,3.603692,4.097143,0.49345099999999986
56316,17:55:13.316,3.579528,4.127215,0.5476869999999998
56332,17:55:13.332,3.612418,4.104135,0.4917170000000004
56349,17:55:13.349,3.55128,4.108875,0.5575950000000001
56366,17:55:13.366,3.61549,4.111558,0.49606799999999973
56382,17:55:13.382,3.605275,4.113177,0.5079020000000005
56399,17:55:13.399,3.608958,4.124143,0.5151850000000002
56415,17:55:13.415,3.636808,4.126551,0.48974300000000026
56432,17:55:13.432,3.642186,4.106263,0.4640770000000001
56449,17:55:13.449,3.68327,4.123452,0.4401820000000005
56465,17:55:13.465,3.604331,4.147387,0.543056
56482,17:55:13.482,3.615345,4.135326,0.519981
56499,17:55:13.499,3.624527,4.140414,0.5158869999999998
56515,17:55:13.515,3.623583,4.159756,0.5361729999999998
56532,17:55:13.532,3.652211,4.152183,0.4999720000000001
56549,17:55:13.549,3.667599,4.171997,0.5043980000000001
56565,17:55:13.565,3.657519,4.1851,0.5275810000000001
56582,17:55:13.582,3.682324,4.192733,0.5104089999999997
56599,17:55:13.599,3.694885,4.184186,0.4893010000000002
56615,17:55:13.615,3.723672,4.227039,0.5033670000000003
56632,17:55:13.632,3.668969,4.186152,0.5171829999999997
56649,17:55:13.649,3.697953,4.207611,0.5096579999999999
56665,17:55:13.665,3.714894,4.222584,0.5076900000000002
56682,17:55:13.682,3.710683,4.223915,0.5132319999999999
56699,17:55:13.699,3.730406,4.249702,0.5192960000000002
56715,17:55:13.715,3.771292,4.254822,0.48353
56732,17:55:13.732,3.73862,4.264764,0.5261440000000004
56748,17:55:13.748,3.757829,4.261517,0.5036880000000004
56765,17:55:13.765,3.755408,4.260488,0.5050799999999995
56782,17:55:13.782,3.779556,4.272787,0.4932310000000002
56798,17:55:13.798,3.767417,4.276028,0.5086110000000001
56815,17:55:13.815,3.810814,4.278376,0.4675619999999996
56832,17:55:13.832,3.781919,4.285227,0.5033080000000001
56848,17:55:13.848,3.818449,4.29712,0.4786709999999994
56865,17:55:13.865,3.783573,4.315072,0.5314989999999997
56882,17:55:13.882,3.799642,4.326405,0.5267630000000003
56898,17:55:13.898,3.828519,4.357196,0.5286770000000001
56915,17:55:13.915,3.810319,4.334182,0.5238630000000004
56932,17:55:13.932,3.806084,4.337783,0.5316990000000001
56948,17:55:13.948,3.827847,4.36773,0.5398829999999997
56965,17:55:13.965,3.820998,4.389192,0.5681940000000005
56982,17:55:13.982,3.839925,4.340478,0.500553
56998,17:55:13.998,3.84561,4.387556,0.5419459999999998
57015,17:55:14.015,3.81627,4.338131,0.5218609999999999
57032,17:55:14.032,3.846539,4.389996,0.5434570000000001
57048,17:55:14.048,3.84355,4.376254,0.5327040000000003
57065,17:55:14.065,3.853247,4.382909,0.5296619999999996
57082,17:55:14.082,3.861016,4.376875,0.5158590000000003
57098,17:55:14.098,3.877616,4.342534,0.4649179999999995
57115,17:55:14.115,3.824953,4.338107,0.5131540000000001
57132,17:55:14.132,3.843199,4.398003,0.5548040000000003
57148,17:55:14.148,3.871439,4.400516,0.5290769999999996
