System Properties:
Operating System:	 Microsoft Windows NT 6.0.6001 Service Pack 1
System User Name:	 Tobii
Machine Name:	 MOUNTDOOM

Data properties:

Recording name:	 Rec 39
Recording date:	 7/23/2009
Recording time:	 2:55:53 PM
Recording resolution:	 1280 x 800

Export date:	 8/11/2009
Export time:	 4:00:29 PM

Participant:	 P9
Filter settings:

Eye: Average
Validity: Normal
Fixation filter: Tobii fixation filter
Fixation radius: 35

Timestamp	DateTimeStamp	DateTimeStampStartOffset	Number	GazePointXLeft	GazePointYLeft	CamXLeft	CamYLeft	DistanceLeft	PupilLeft	ValidityLeft	GazePointXRight	GazePointYRight	CamXRight	CamYRight	DistanceRight	PupilRight	ValidityRight	FixationIndex	GazePointX	GazePointY	Event	EventKey	Data1	Data2	Descriptor	StimuliName	StimuliID	MediaWidth	MediaHeight	MediaPosX	MediaPosY	MappedFixationPointX	MappedFixationPointY	FixationDuration	AoiIds	AoiNames	WebGroupImage	MappedGazeDataPointX	MappedGazeDataPointY	MicroSecondTimestamp	AbsoluteMicroSecondTimestamp	AudioSampleNumber	
52554	14:56:45.554	00:00:52.553	3154	937.4128	277.647600	0.588510	0.321587	607.738200	3.569217	0	944.4755	282.351700	0.399683	0.339727	607.701700	3.698215	0	138	941.000000	280						55.avi	0	1280	800	0	0	929	278	2532	0	Content		941.000000	280	52553867	15148784463	3100690
52571	14:56:45.571	00:00:52.570	3155	927.7151	280.350700	0.588532	0.321594	607.765200	3.574790	0	954.7194	280.078700	0.399758	0.339706	607.728600	3.662164	0	138	941.000000	280						55.avi	0	1280	800	0	0	929	278	2532	0	Content		941.000000	280	52570626	15148801222	3101494
52587	14:56:45.587	00:00:52.587	3156	926.7459	275.646100	0.588535	0.321530	607.745600	3.567069	0	951.6183	285.087500	0.399769	0.339627	607.790300	3.679633	0	138	939.000000	280						55.avi	0	1280	800	0	0	929	278	2532	0	Content		939.000000	280	52587238	15148817834	3102292
52604	14:56:45.604	00:00:52.603	3157	933.7958	278.766100	0.588550	0.321541	607.769000	3.589529	0	948.4261	285.651900	0.399787	0.339603	607.807900	3.709048	0	138	941.000000	282						55.avi	0	1280	800	0	0	929	278	2532	0	Content		941.000000	282	52603862	15148834458	3103090
52620	14:56:45.620	00:00:52.620	3158	935.4056	272.604500	0.588541	0.321587	607.772100	3.594056	0	946.3529	284.131800	0.399783	0.339653	607.803500	3.714030	0	138	941.000000	278						55.avi	0	1280	800	0	0	929	278	2532	0	Content		941.000000	278	52620484	15148851080	3103888
52637	14:56:45.637	00:00:52.637	3159	926.4498	270.735600	0.588520	0.321706	607.784900	3.597511	0	955.0735	284.796100	0.399768	0.339743	607.762700	3.698019	0	138	941.000000	278						55.avi	0	1280	800	0	0	929	278	2532	0	Content		941.000000	278	52637234	15148867830	3104692
52654	14:56:45.654	00:00:52.653	3160	932.9084	271.345700	0.588509	0.321719	607.781700	3.588389	0	954.4305	276.692400	0.399749	0.339814	607.747600	3.683971	0	138	944.000000	274						55.avi	0	1280	800	0	0	929	278	2532	0	Content		944.000000	274	52653856	15148884452	3105489
52670	14:56:45.670	00:00:52.670	3161	935.2792	270.119900	0.588508	0.321735	607.785200	3.617280	0	953.6151	274.526700	0.399748	0.339845	607.779100	3.721818	0	138	944.000000	272						55.avi	0	1280	800	0	0	929	278	2532	0	Content		944.000000	272	52670480	15148901076	3106287
52687	14:56:45.687	00:00:52.687	3162	930.0257	276.406800	0.588511	0.321726	607.774200	3.611729	0	954.3725	276.366700	0.399748	0.339824	607.732100	3.696338	0	138	942.000000	276						55.avi	0	1280	800	0	0	929	278	2532	0	Content		942.000000	276	52687105	15148917701	3107085
52704	14:56:45.704	00:00:52.703	3163	933.1036	271.060100	0.588529	0.321728	607.749600	3.615268	0	957.9786	285.053900	0.399787	0.339784	607.709500	3.720474	0	138	946.000000	278						55.avi	0	1280	800	0	0	929	278	2532	0	Content		946.000000	278	52703856	15148934452	3107889
52720	14:56:45.720	00:00:52.720	3164	931.6155	272.933600	0.588570	0.321728	607.725800	3.611089	0	954.134	282.176200	0.399840	0.339787	607.762300	3.696709	0	138	943.000000	278						55.avi	0	1280	800	0	0	929	278	2532	0	Content		943.000000	278	52720477	15148951073	3108687
52737	14:56:45.737	00:00:52.737	3165	931.2172	271.396300	0.588618	0.321814	607.675000	3.614012	0	960.8903	284.164500	0.399890	0.339847	607.731000	3.726377	0	138	946.000000	278						55.avi	0	1280	800	0	0	929	278	2532	0	Content		946.000000	278	52737101	15148967697	3109485
52754	14:56:45.754	00:00:52.753	3166	936.8032	274.444000	0.588695	0.321854	607.551500	3.614339	0	961.6763	280.398200	0.399934	0.339872	607.736000	3.725456	0	138	949.000000	277						55.avi	0	1280	800	0	0	929	278	2532	0	Content		949.000000	277	52753724	15148984320	3110283
52770	14:56:45.770	00:00:52.770	3167	934.0735	272.557900	0.588723	0.321866	607.459700	3.621636	0	957.8059	283.789800	0.399941	0.339865	607.743500	3.739542	0	138	946.000000	278						55.avi	0	1280	800	0	0	929	278	2532	0	Content		946.000000	278	52770473	15149001069	3111087
52787	14:56:45.787	00:00:52.787	3168	939.2261	272.929300	0.588813	0.321947	607.562400	3.616567	0	949.3988	279.613800	0.400000	0.340001	607.687200	3.736789	0	138	944.000000	276						55.avi	0	1280	800	0	0	929	278	2532	0	Content		944.000000	276	52787097	15149017693	3111885
52804	14:56:45.804	00:00:52.803	3169	933.1522	272.179000	0.588850	0.321931	607.577300	3.636466	0	947.3102	283.360000	0.400026	0.339971	607.643000	3.744135	0	138	940.000000	278						55.avi	0	1280	800	0	0	929	278	2532	0	Content		940.000000	278	52803728	15149034324	3112683
52820	14:56:45.820	00:00:52.820	3170	935.776	273.808400	0.588946	0.321964	607.694500	3.648152	0	953.8074	285.051900	0.400119	0.339991	607.489700	3.732303	0	138	945.000000	279						55.avi	0	1280	800	0	0	929	278	2532	0	Content		945.000000	279	52820344	15149050940	3113481
52837	14:56:45.837	00:00:52.837	3171	933.8157	270.407900	0.589048	0.321974	607.486800	3.639132	0	954.8953	279.842200	0.400221	0.339961	607.369800	3.753871	0	138	944.000000	275						55.avi	0	1280	800	0	0	929	278	2532	0	Content		944.000000	275	52837096	15149067692	3114285
52854	14:56:45.854	00:00:52.853	3172	936.3589	271.415600	0.589153	0.322027	607.281700	3.652956	0	952.4735	282.136500	0.400337	0.339991	607.420300	3.741740	0	138	944.000000	277						55.avi	0	1280	800	0	0	929	278	2532	0	Content		944.000000	277	52853719	15149084315	3115083
52870	14:56:45.870	00:00:52.870	3173	934.5777	271.084600	0.589304	0.322042	607.334000	3.647429	0	954.3427	282.411500	0.400458	0.340005	607.551900	3.750043	0	138	944.000000	277						55.avi	0	1280	800	0	0	929	278	2532	0	Content		944.000000	277	52870340	15149100936	3115880
52887	14:56:45.887	00:00:52.886	3174	929.486	271.627000	0.589456	0.322185	607.467900	3.671684	0	950.8265	281.574300	0.400583	0.340044	607.314100	3.749441	0	138	940.000000	277						55.avi	0	1280	800	0	0	929	278	2532	0	Content		940.000000	277	52886965	15149117561	3116678
52904	14:56:45.904	00:00:52.903	3175	934.0781	272.629400	0.589597	0.322188	607.204200	3.671743	0	949.0118	287.939300	0.400734	0.340041	607.132500	3.774075	0	138	942.000000	280						55.avi	0	1280	800	0	0	929	278	2532	0	Content		942.000000	280	52903709	15149134305	3117482
52920	14:56:45.920	00:00:52.920	3176	934.1271	270.327100	0.589791	0.322240	607.218900	3.667113	0	950.8066	293.361800	0.400904	0.339981	607.388300	3.769904	0	138	942.000000	282						55.avi	0	1280	800	0	0	929	278	2532	0	Content		942.000000	282	52920334	15149150930	3118280
52937	14:56:45.937	00:00:52.936	3177	933.4241	275.870100	0.590049	0.322220	607.235100	3.668959	0	947.8179	284.071300	0.400994	0.339963	607.411600	3.775307	0	138	941.000000	280						55.avi	0	1280	800	0	0	929	278	2532	0	Content		941.000000	280	52936955	15149167551	3119078
52954	14:56:45.954	00:00:52.953	3178	939.4442	274.308800	0.590395	0.322323	607.561200	3.684707	0	931.2055	240.837700	0.400906	0.339897	607.497200	3.948280	0	138	935.000000	258						55.avi	0	1280	800	0	0	929	278	2532	0	Content		935.000000	258	52953702	15149184298	3119882
52970	14:56:45.970	00:00:52.970	3179	-1280	-800.000000	-1.000000	-1.000000	-1.000000	-1.000000	4	-1280	-800.000000	-1.000000	-1.000000	-1.000000	-1.000000	4		0.000000	0						55.avi	0	1280	800	0	0				0	Content		0.000000	0	52970327	15149200923	3120680
52987	14:56:45.987	00:00:52.986	3180	-1280	-800.000000	-1.000000	-1.000000	-1.000000	-1.000000	4	-1280	-800.000000	-1.000000	-1.000000	-1.000000	-1.000000	4		0.000000	0						55.avi	0	1280	800	0	0				0	Content		0.000000	0	52986951	15149217547	3121478
53004	14:56:46.004	00:00:53.003	3181	-1280	-800.000000	-1.000000	-1.000000	-1.000000	-1.000000	4	-1280	-800.000000	-1.000000	-1.000000	-1.000000	-1.000000	4		0.000000	0						55.avi	0	1280	800	0	0				0	Content		0.000000	0	53003590	15149234186	3122276
53020	14:56:46.020	00:00:53.020	3182	-1280	-800.000000	-1.000000	-1.000000	-1.000000	-1.000000	4	-1280	-800.000000	-1.000000	-1.000000	-1.000000	-1.000000	4		0.000000	0						55.avi	0	1280	800	0	0				0	Content		0.000000	0	53020325	15149250921	3123080
53037	14:56:46.037	00:00:53.036	3183	-1280	-800.000000	-1.000000	-1.000000	-1.000000	-1.000000	4	-1280	-800.000000	-1.000000	-1.000000	-1.000000	-1.000000	4		0.000000	0						55.avi	0	1280	800	0	0				0	Content		0.000000	0	53036950	15149267546	3123878
53054	14:56:46.054	00:00:53.053	3184	-1280	-800.000000	-1.000000	-1.000000	-1.000000	-1.000000	4	-1280	-800.000000	-1.000000	-1.000000	-1.000000	-1.000000	4		0.000000	0						55.avi	0	1280	800	0	0				0	Content		0.000000	0	53053586	15149284182	3124676
53070	14:56:46.070	00:00:53.070	3185	-1280	-800.000000	-1.000000	-1.000000	-1.000000	-1.000000	4	-1280	-800.000000	-1.000000	-1.000000	-1.000000	-1.000000	4		0.000000	0						55.avi	0	1280	800	0	0				0	Content		0.000000	0	53070260	15149300856	3125476
53087	14:56:46.087	00:00:53.086	3186	-1280	-800.000000	-1.000000	-1.000000	-1.000000	-1.000000	4	-1280	-800.000000	-1.000000	-1.000000	-1.000000	-1.000000	4		0.000000	0						55.avi	0	1280	800	0	0				0	Content		0.000000	0	53086928	15149317524	3126276
53104	14:56:46.104	00:00:53.103	3187	-1280	-800.000000	-1.000000	-1.000000	-1.000000	-1.000000	4	-1280	-800.000000	-1.000000	-1.000000	-1.000000	-1.000000	4		0.000000	0						55.avi	0	1280	800	0	0				0	Content		0.000000	0	53103555	15149334151	3127075
53120	14:56:46.120	00:00:53.120	3188	-1280	-800.000000	-1.000000	-1.000000	-1.000000	-1.000000	4	-1280	-800.000000	-1.000000	-1.000000	-1.000000	-1.000000	4		0.000000	0						55.avi	0	1280	800	0	0				0	Content		0.000000	0	53120223	15149350819	3127875
53137	14:56:46.137	00:00:53.136	3189	914.1102	302.250500	0.591405	0.322475	607.377800	3.637245	0	925.4871	249.021500	0.402289	0.339814	606.933300	3.937196	0	139	920.000000	276						55.avi	0	1280	800	0	0	920	297	366	0	Content		920.000000	276	53136814	15149367410	3128671
53154	14:56:46.154	00:00:53.153	3190	922.0017	285.953800	0.591469	0.322611	607.307000	3.661685	0	934.5751	284.020800	0.402303	0.339927	607.104700	3.771958	0	139	928.000000	285						55.avi	0	1280	800	0	0	920	297	366	0	Content		928.000000	285	53153573	15149384169	3129475
53170	14:56:46.170	00:00:53.170	3191	921.7996	284.640100	0.591438	0.322634	607.343400	3.656494	0	941.1968	291.071400	0.402274	0.339979	607.047500	3.717527	0	139	931.000000	288						55.avi	0	1280	800	0	0	920	297	366	0	Content		931.000000	288	53170184	15149400780	3130273
53187	14:56:46.187	00:00:53.186	3192	919.8881	290.154300	0.591328	0.322652	607.368600	3.656805	0	925.9719	308.458100	0.402224	0.340031	607.037500	3.783667	0	139	923.000000	299						55.avi	0	1280	800	0	0	920	297	366	0	Content		923.000000	299	53186807	15149417403	3131071
53203	14:56:46.203	00:00:53.203	3193	910.5539	290.180100	0.591300	0.322682	607.376300	3.663243	0	928.537	305.270200	0.402187	0.340073	607.045200	3.776517	0	139	920.000000	298						55.avi	0	1280	800	0	0	920	297	366	0	Content		920.000000	298	53203439	15149434035	3131869
53220	14:56:46.220	00:00:53.220	3194	916.0541	294.808100	0.591313	0.322755	607.438400	3.664240	0	926.9925	308.497000	0.402200	0.340131	607.140700	3.787511	0	139	922.000000	302						55.avi	0	1280	800	0	0	920	297	366	0	Content		922.000000	302	53220179	15149450775	3132672
53237	14:56:46.237	00:00:53.236	3195	916.6724	294.017800	0.591293	0.322748	607.471200	3.660975	0	922.9174	306.618700	0.402180	0.340100	607.184200	3.786805	0	139	920.000000	300						55.avi	0	1280	800	0	0	920	297	366	0	Content		920.000000	300	53236803	15149467399	3133470
53253	14:56:46.253	00:00:53.253	3196	918.4083	291.084900	0.591370	0.322877	607.586200	3.667849	0	925.5607	303.111600	0.402290	0.340232	607.271700	3.784311	0	139	922.000000	297						55.avi	0	1280	800	0	0	920	297	366	0	Content		922.000000	297	53253427	15149484023	3134268
53270	14:56:46.270	00:00:53.270	3197	916.7825	289.752300	0.591384	0.323014	607.584400	3.651106	0	937.0233	297.775200	0.402313	0.340308	607.334200	3.770458	0	139	927.000000	294						55.avi	0	1280	800	0	0	920	297	366	0	Content		927.000000	294	53270048	15149500644	3135066
53287	14:56:46.287	00:00:53.286	3198	914.577	290.296900	0.591428	0.323072	607.666900	3.675447	0	926.8335	302.642200	0.402381	0.340362	607.368400	3.789157	0	139	921.000000	296						55.avi	0	1280	800	0	0	920	297	366	0	Content		921.000000	296	53286799	15149517395	3135870
53303	14:56:46.303	00:00:53.303	3199	916.0074	297.755100	0.591478	0.323102	607.626500	3.673848	0	936.9611	292.580600	0.402456	0.340430	607.504900	3.790272	0	139	926.000000	295						55.avi	0	1280	800	0	0	920	297	366	0	Content		926.000000	295	53303421	15149534017	3136668
53320	14:56:46.320	00:00:53.320	3200	919.5096	294.945400	0.591514	0.323268	607.663900	3.670783	0	920.0682	301.163500	0.402500	0.340508	607.638000	3.802995	0	139	920.000000	298						55.avi	0	1280	800	0	0	920	297	366	0	Content		920.000000	298	53320046	15149550642	3137466
53337	14:56:46.337	00:00:53.336	3201	910.6666	291.090800	0.591552	0.323257	607.751700	3.664532	0	919.4229	299.450700	0.402546	0.340486	607.672800	3.828011	0	139	915.000000	295						55.avi	0	1280	800	0	0	920	297	366	0	Content		915.000000	295	53336669	15149567265	3138264
53353	14:56:46.353	00:00:53.353	3202	912.1985	298.053900	0.591660	0.323340	607.774500	3.690926	0	917.6427	298.924800	0.402625	0.340511	607.804300	3.813011	0	139	915.000000	298						55.avi	0	1280	800	0	0	920	297	366	0	Content		915.000000	298	53353419	15149584015	3139068
53370	14:56:46.370	00:00:53.370	3203	919.2177	289.040700	0.591723	0.323351	607.886000	3.667294	0	921.174	304.215900	0.402743	0.340448	607.626100	3.803136	0	139	920.000000	297						55.avi	0	1280	800	0	0	920	297	366	0	Content		920.000000	297	53370045	15149600641	3139866
53387	14:56:46.387	00:00:53.386	3204	919.1614	291.769100	0.591798	0.323359	607.913000	3.700008	0	921.7026	310.451500	0.402852	0.340344	607.732500	3.837336	0	139	920.000000	301						55.avi	0	1280	800	0	0	920	297	366	0	Content		920.000000	301	53386666	15149617262	3140664
53403	14:56:46.403	00:00:53.403	3205	912.4092	295.382400	0.591818	0.323333	607.954800	3.722715	0	918.8658	306.229500	0.402887	0.340316	607.745400	3.830321	0	139	916.000000	301						55.avi	0	1280	800	0	0	920	297	366	0	Content		916.000000	301	53403290	15149633886	3141462
53420	14:56:46.420	00:00:53.420	3206	915.1024	291.099600	0.591853	0.323403	607.985900	3.690044	0	917.0611	297.627100	0.402943	0.340462	607.785900	3.816127	0	139	916.000000	294						55.avi	0	1280	800	0	0	920	297	366	0	Content		916.000000	294	53420041	15149650637	3142266
53437	14:56:46.437	00:00:53.436	3207	915.246	295.013600	0.591875	0.323413	608.011400	3.713742	0	922.1288	290.324900	0.402980	0.340495	607.848600	3.827254	0	139	919.000000	293						55.avi	0	1280	800	0	0	920	297	366	0	Content		919.000000	293	53436662	15149667258	3143063
53453	14:56:46.453	00:00:53.453	3208	905.2825	291.810600	0.591930	0.323512	608.050800	3.712826	0	921.7272	290.994900	0.403035	0.340508	608.011700	3.849496	0	139	914.000000	291						55.avi	0	1280	800	0	0	920	297	366	0	Content		914.000000	291	53453285	15149683881	3143861
53470	14:56:46.470	00:00:53.470	3209	903.9453	300.310000	0.592269	0.323446	608.218600	3.731791	0	904.426	301.188900	0.403355	0.340417	607.863000	3.861759	0	139	904.000000	301						55.avi	0	1280	800	0	0	920	297	366	0	Content		904.000000	301	53470034	15149700630	3144665
53487	14:56:46.487	00:00:53.486	3210	734.5283	312.038100	0.593631	0.323546	608.558700	3.736099	0	749.4224	309.391200	0.404963	0.340591	607.909400	3.889727	0	139	742.000000	311						55.avi	0	1280	800	0	0	920	297	366	0	Content		742.000000	311	53486658	15149717254	3145463
53503	14:56:46.503	00:00:53.503	3211	524.2593	311.315800	0.595300	0.323853	608.287900	3.731032	0	536.4295	323.898700	0.406904	0.340808	608.100300	3.892643	0	140	530.000000	318						55.avi	0	1280	800	0	0	279	365	483	0	Content		530.000000	318	53503282	15149733878	3146261
53520	14:56:46.520	00:00:53.519	3212	337.7602	324.345200	0.596783	0.324042	608.466100	3.698089	0	347.7364	353.001900	0.408698	0.340954	607.880500	3.912895	0	140	343.000000	339						55.avi	0	1280	800	0	0	279	365	483	0	Content		343.000000	339	53519908	15149750504	3147059
53537	14:56:46.537	00:00:53.536	3213	245.6088	315.550000	0.597451	0.324143	608.697900	3.733777	0	252.9081	348.724400	0.409348	0.341048	607.902700	3.905898	0	140	249.000000	332						55.avi	0	1280	800	0	0	279	365	483	0	Content		249.000000	332	53536656	15149767252	3147863
53553	14:56:46.553	00:00:53.553	3214	258.8862	332.394300	0.597486	0.324226	608.839800	3.713695	0	251.4255	341.725200	0.409313	0.341156	607.959400	3.942695	0	140	255.000000	337						55.avi	0	1280	800	0	0	279	365	483	0	Content		255.000000	337	53553282	15149783878	3148661
53570	14:56:46.570	00:00:53.569	3215	270.0376	335.157800	0.597584	0.324257	608.743600	3.692494	0	253.0778	347.636800	0.409363	0.341238	607.782300	3.901453	0	140	262.000000	341						55.avi	0	1280	800	0	0	279	365	483	0	Content		262.000000	341	53569903	15149800499	3149459
53587	14:56:46.587	00:00:53.586	3216	273.6841	337.067000	0.597624	0.324210	608.638100	3.678052	0	248.3199	351.135600	0.409350	0.341269	607.697600	3.901110	0	140	261.000000	344						55.avi	0	1280	800	0	0	279	365	483	0	Content		261.000000	344	53586534	15149817130	3150257
53603	14:56:46.603	00:00:53.603	3217	277.125	340.916400	0.597654	0.324227	608.663800	3.678516	0	267.0799	348.367600	0.409392	0.341283	607.955700	3.907810	0	140	272.000000	345						55.avi	0	1280	800	0	0	279	365	483	0	Content		272.000000	345	53603275	15149833871	3151061
53620	14:56:46.620	00:00:53.619	3218	279.8564	335.432400	0.597698	0.324235	608.668200	3.684455	0	268.6097	353.501000	0.409402	0.341321	607.879800	3.910172	0	140	274.000000	344						55.avi	0	1280	800	0	0	279	365	483	0	Content		274.000000	344	53619899	15149850495	3151859
53637	14:56:46.637	00:00:53.636	3219	274.2322	329.789600	0.597724	0.324231	608.616500	3.667902	0	273.4061	357.833600	0.409396	0.341304	607.848500	3.912639	0	140	274.000000	344						55.avi	0	1280	800	0	0	279	365	483	0	Content		274.000000	344	53636528	15149867124	3152657
53653	14:56:46.653	00:00:53.653	3220	280.8292	334.388400	0.597759	0.324283	608.586800	3.686510	0	272.4107	361.120700	0.409418	0.341350	607.834300	3.923321	0	140	277.000000	348						55.avi	0	1280	800	0	0	279	365	483	0	Content		277.000000	348	53653147	15149883743	3153454
53670	14:56:46.670	00:00:53.669	3221	287.257	336.625100	0.597805	0.324299	608.514800	3.653682	0	273.49	357.847300	0.409464	0.341338	607.778000	3.897593	0	140	280.000000	347						55.avi	0	1280	800	0	0	279	365	483	0	Content		280.000000	347	53669895	15149900491	3154258
53687	14:56:46.687	00:00:53.686	3222	280.1891	337.431500	0.597892	0.324341	608.457800	3.644224	0	282.6888	363.502700	0.409545	0.341337	607.767800	3.872176	0	140	281.000000	350						55.avi	0	1280	800	0	0	279	365	483	0	Content		281.000000	350	53686519	15149917115	3155056
53703	14:56:46.703	00:00:53.703	3223	285.1152	346.536800	0.597938	0.324256	608.444800	3.661472	0	267.164	367.231000	0.409587	0.341260	607.719900	3.909989	0	140	276.000000	357						55.avi	0	1280	800	0	0	279	365	483	0	Content		276.000000	357	53703140	15149933736	3155854
53720	14:56:46.720	00:00:53.719	3224	282.3098	343.134100	0.598067	0.324475	608.439700	3.683147	0	294.1776	375.032300	0.409696	0.341365	607.718100	3.913022	0	140	288.000000	359						55.avi	0	1280	800	0	0	279	365	483	0	Content		288.000000	359	53719764	15149950360	3156652
53737	14:56:46.737	00:00:53.736	3225	285.233	362.505300	0.598106	0.324289	608.379100	3.668590	0	277.9313	377.959200	0.409673	0.341150	607.678500	3.877086	0	140	282.000000	370						55.avi	0	1280	800	0	0	279	365	483	0	Content		282.000000	370	53736519	15149967115	3157456
53753	14:56:46.753	00:00:53.753	3226	281.2698	359.553500	0.598207	0.324317	608.253800	3.680668	0	270.475	372.683200	0.409750	0.341188	607.727700	3.855041	0	140	276.000000	366						55.avi	0	1280	800	0	0	279	365	483	0	Content		276.000000	366	53753137	15149983733	3158254
53770	14:56:46.770	00:00:53.769	3227	277.1602	363.284900	0.598255	0.324265	608.262800	3.671999	0	268.6069	370.039900	0.409800	0.341100	607.648100	3.851595	0	140	273.000000	367						55.avi	0	1280	800	0	0	279	365	483	0	Content		273.000000	367	53769762	15150000358	3159052
53786	14:56:46.786	00:00:53.786	3228	280.4487	358.388400	0.598309	0.324327	608.284300	3.664721	0	267.765	371.000700	0.409866	0.341147	607.510500	3.857517	0	140	274.000000	365						55.avi	0	1280	800	0	0	279	365	483	0	Content		274.000000	365	53786387	15150016983	3159850
53803	14:56:46.803	00:00:53.803	3229	285.6602	361.581600	0.598335	0.324311	608.289900	3.655794	0	265.4865	380.799700	0.409867	0.341081	607.572300	3.867102	0	140	276.000000	371						55.avi	0	1280	800	0	0	279	365	483	0	Content		276.000000	371	53803135	15150033731	3160654
53820	14:56:46.820	00:00:53.819	3230	286.1828	361.054900	0.598402	0.324353	608.413200	3.667805	0	270.9572	381.439100	0.409955	0.341075	607.345800	3.898181	0	140	279.000000	371						55.avi	0	1280	800	0	0	279	365	483	0	Content		279.000000	371	53819756	15150050352	3161452
53836	14:56:46.836	00:00:53.836	3231	284.2824	368.008800	0.598463	0.324356	608.471900	3.685634	0	275.9927	388.336900	0.409988	0.341073	607.324100	3.870528	0	140	280.000000	378						55.avi	0	1280	800	0	0	279	365	483	0	Content		280.000000	378	53836389	15150066985	3162250
53853	14:56:46.853	00:00:53.853	3232	291.885	376.691400	0.598552	0.324392	608.273600	3.677400	0	277.023	386.534900	0.410076	0.341053	607.384300	3.869236	0	140	284.000000	382						55.avi	0	1280	800	0	0	279	365	483	0	Content		284.000000	382	53853009	15150083605	3163048
53870	14:56:46.870	00:00:53.869	3233	296.0561	373.709500	0.598575	0.324383	608.221700	3.714344	0	286.5907	381.090900	0.410104	0.340984	607.380400	3.869948	0	140	291.000000	377						55.avi	0	1280	800	0	0	279	365	483	0	Content		291.000000	377	53869758	15150100354	3163852
53886	14:56:46.886	00:00:53.886	3234	292.5658	376.826400	0.598633	0.324462	608.185300	3.683554	0	282.8247	398.097700	0.410161	0.341006	607.486800	3.886959	0	140	288.000000	387						55.avi	0	1280	800	0	0	279	365	483	0	Content		288.000000	387	53886382	15150116978	3164650
53903	14:56:46.903	00:00:53.903	3235	288.149	383.530700	0.598669	0.324465	608.110700	3.696159	0	273.4884	384.494700	0.410205	0.340957	607.535700	3.891635	0	140	281.000000	384						55.avi	0	1280	800	0	0	279	365	483	0	Content		281.000000	384	53903007	15150133603	3165447
53920	14:56:46.920	00:00:53.919	3236	286.0098	377.694000	0.598695	0.324435	608.093600	3.716078	0	278.493	390.704600	0.410236	0.340900	607.531000	3.898245	0	140	282.000000	384						55.avi	0	1280	800	0	0	279	365	483	0	Content		282.000000	384	53919628	15150150224	3166245
53936	14:56:46.936	00:00:53.936	3237	292.1878	383.579300	0.598707	0.324375	608.074100	3.718999	0	282.3392	399.726600	0.410235	0.340841	607.506100	3.907736	0	140	287.000000	392						55.avi	0	1280	800	0	0	279	365	483	0	Content		287.000000	392	53936378	15150166974	3167049
53953	14:56:46.953	00:00:53.953	3238	293.3285	384.232500	0.598733	0.324342	608.032300	3.720357	0	291.678	398.477000	0.410255	0.340842	607.452700	3.919602	0	140	293.000000	391						55.avi	0	1280	800	0	0	279	365	483	0	Content		293.000000	391	53953005	15150183601	3167847
53970	14:56:46.970	00:00:53.969	3239	292.5542	383.824300	0.598740	0.324347	608.000400	3.744046	0	283.0238	394.474300	0.410264	0.340854	607.426500	3.934048	0	140	288.000000	389						55.avi	0	1280	800	0	0	279	365	483	0	Content		288.000000	389	53969629	15150200225	3168645
53986	14:56:46.986	00:00:53.986	3240	265.4611	466.070300	0.598703	0.325422	607.887200	3.729967	0	260.2235	475.864700	0.410674	0.342105	607.223100	3.961875	0	141	263.000000	471						55.avi	0	1280	800	0	0	262	598	283	0	Content		263.000000	471	53986378	15150216974	3169449
54003	14:56:47.003	00:00:54.003	3241	257.7103	565.598400	0.598660	0.326344	607.856900	3.777616	0	246.2445	586.412100	0.410780	0.342948	607.224400	3.969333	0	141	252.000000	576						55.avi	0	1280	800	0	0	262	598	283	0	Content		252.000000	576	54003002	15150233598	3170247
54020	14:56:47.020	00:00:54.019	3242	254.6187	576.478500	0.598827	0.326558	607.728100	3.754689	0	244.5613	594.583100	0.410771	0.342981	607.131000	3.956736	0	141	250.000000	586						55.avi	0	1280	800	0	0	262	598	283	0	Content		250.000000	586	54019624	15150250220	3171045
54036	14:56:47.036	00:00:54.036	3243	263.5738	588.564500	0.598935	0.326525	607.734100	3.759000	0	253.224	617.292900	0.410879	0.342915	606.798200	3.967045	0	141	258.000000	603						55.avi	0	1280	800	0	0	262	598	283	0	Content		258.000000	603	54036248	15150266844	3171843
54053	14:56:47.053	00:00:54.052	3244	265.9297	587.899000	0.599070	0.326593	607.946200	3.763052	0	262.1221	607.831800	0.410931	0.343073	607.038900	4.034378	0	141	264.000000	598						55.avi	0	1280	800	0	0	262	598	283	0	Content		264.000000	598	54052996	15150283592	3172647
54070	14:56:47.070	00:00:54.069	3245	260.5028	573.760000	0.599174	0.326621	607.948900	3.739264	0	259.8243	603.391900	0.411005	0.343058	607.021800	4.001586	0	141	260.000000	589						55.avi	0	1280	800	0	0	262	598	283	0	Content		260.000000	589	54069621	15150300217	3173445
54086	14:56:47.086	00:00:54.086	3246	267.9441	594.568600	0.599245	0.326729	607.904400	3.775959	0	256.5296	608.689500	0.411058	0.343083	607.052200	3.999973	0	141	262.000000	602						55.avi	0	1280	800	0	0	262	598	283	0	Content		262.000000	602	54086244	15150316840	3174243
54103	14:56:47.103	00:00:54.102	3247	253.2469	592.376200	0.599295	0.326738	607.950400	3.760668	0	268.2103	605.606200	0.411099	0.343060	607.206000	4.015561	0	141	261.000000	599						55.avi	0	1280	800	0	0	262	598	283	0	Content		261.000000	599	54102870	15150333466	3175041
